"","year","Avg.Temp","Avg.Tmax","Avg.Tmin","FD","SU","ID","TR","GSL","TXx","TNx","TXn","TNn","TX90p","TN90p","TX10p","TN10p","CSDI","WSDI","DTR","CoDD","HDD","Tot.Prcp","Rx1day","Rx5day","SDII","R10mm","R20mm","CDD","CWD","R95pTOT","R99pTOT"
"81",1930,53.41,62.98,43.83,110,122,36,33,243,111,86,-6,-16,8.77,9.04,9.86,8.22,13,8,19.15,1440,5672,20.35,1.62,3.98,0.31,17,5,30,5,1.62,0
"82",1931,55.97,65.19,46.76,88,130,10,50,231,105,82,22,1,13.7,13.7,2.74,1.1,0,13,18.42,1672,4966,32.28,2.68,2.84,0.46,25,12,45,5,14.25,2.68
"83",1932,50.8,59.89,41.72,122,117,53,37,236,101,79,1,-12,8.22,10.14,14.52,12.88,15,6,18.17,1234,6430,35.2,6.3,8.27,0.55,26,13,30,5,12.68,6.3
"84",1933,54.14,64.13,44.16,102,125,26,49,220,107,78,-10,-18,13.97,13.42,7.12,7.4,8,7,19.98,1536,5498,19.3,3.45,3.73,0.36,16,5,29,5,5.05,3.45
"85",1934,55.16,65.61,44.72,114,135,33,54,239,110,86,10,-7,18.36,14.79,9.04,7.95,0,23,20.89,1868,5458,14.9,1.08,1.95,0.26,13,3,35,4,0,0
"86",1935,51.61,61.08,42.14,113,103,32,45,228,103,79,-2,-12,12.88,12.33,8.77,7.67,1,23,18.94,1281,6167,22.57,2.9,3.88,0.28,18,5,23,4,2.9,2.9
"87",1936,50.83,61.92,39.73,147,132,61,53,252,114,85,-7,-21,18.36,14.52,16.71,15.34,36,38,22.18,1858,7045,20.77,2.66,2.66,0.39,16,9,32,4,2.66,2.66
"88",1937,50.22,60.59,39.85,138,122,60,53,223,104,80,-1,-18,14.79,14.52,16.44,16.99,26,18,20.74,1486,6881,20.51,1.93,3.69,0.33,14,6,24,4,6.63,0
"89",1938,54.11,64.86,43.36,118,140,32,39,256,107,77,10,-8,12.6,10.68,8.77,9.04,0,2,21.5,1549,5522,30.87,2.64,3.61,0.47,26,11,28,3,11.57,5.2
"90",1939,53.97,65.52,42.43,119,147,30,33,276,110,79,4,-12,13.42,9.04,8.22,7.95,0,3,23.09,1542,5566,19.2,1.23,2.31,0.29,17,2,40,5,0,0
"91",1940,50.18,60.24,40.11,129,119,65,30,229,108,78,-3,-19,9.59,8.22,17.81,15.07,20,5,20.13,1240,6665,24.5,1.44,2.01,0.34,23,6,28,4,2.8,0
"92",1941,53.17,62.9,43.43,123,119,33,35,222,101,76,17,2,10.96,9.59,9.04,8.77,0,5,19.47,1364,5683,29.37,1.77,2.95,0.38,26,15,21,5,4.44,0
"93",1942,51.42,61.02,41.82,127,110,40,37,251,102,81,2,-12,7.4,10.14,10.96,9.86,9,3,19.2,1214,6170,26.7,1.86,3.8,0.34,21,10,31,4,4.95,0
"94",1943,50.67,61.3,40.04,136,109,38,39,224,99,77,-7,-16,9.32,10.68,10.41,13.15,3,0,21.25,1205,6436,22.03,2.32,2.5,0.34,19,7,36,4,4.08,2.32
"95",1944,51.32,60.75,41.89,129,117,40,28,211,100,80,5,-19,6.58,7.67,10.96,11.51,8,1,18.87,1250,6257,30.89,1.38,2.63,0.36,29,9,25,3,1.38,0
"96",1945,50.58,60.64,40.52,125,107,46,25,255,101,78,5,-10,6.03,6.85,12.6,11.51,8,1,20.12,992,6257,30.53,1.78,2.88,0.41,26,12,38,3,5.14,0
